Blocks	Pathways
NCOA2*PIK3CB*NFKB1*BIRC5	hsa04919-hsa04926-TFTG
NCOA2*PIK3CB*RELA*BIRC5	hsa04919-hsa04926-TFTG
NCOA2*ACTG1*BIRC5	hsa04919-hsa04390
NCOA2*ACTG1*APC*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*ACTG1*LEF1*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*ACTG1*TCF7*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*ACTG1*TCF7L2*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*PIK3CA*FOXO3*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3CA*NFKB1*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3CA*RELA*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3CA*NFKB1*BIRC5	hsa04919-hsa04620-TFTG
NCOA2*PIK3CA*RELA*BIRC5	hsa04919-hsa04620-TFTG
NCOA2*PIK3CA*NFKB1*BIRC5	hsa04919-hsa04660-TFTG
NCOA2*PIK3CA*RELA*BIRC5	hsa04919-hsa04660-TFTG
NCOA2*PIK3CA*NFKB1*BIRC5	hsa04919-hsa04662-TFTG
NCOA2*PIK3CA*RELA*BIRC5	hsa04919-hsa04662-TFTG
NCOA2*PIK3CA*FOXO3*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3CA*NFKB1*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3CA*RELA*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3CA*NFKB1*BIRC5	hsa04919-hsa04926-TFTG
NCOA2*PIK3CA*RELA*BIRC5	hsa04919-hsa04926-TFTG
NCOA2*ACTB*BIRC5	hsa04919-hsa04390
NCOA2*ACTB*APC*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*ACTB*LEF1*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*ACTB*TCF7*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*ACTB*TCF7L2*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*WNT4*LEF1*BIRC5	hsa04919-hsa04310-TFTG
NCOA2*WNT4*TCF7*BIRC5	hsa04919-hsa04310-TFTG
NCOA2*WNT4*TCF7L2*BIRC5	hsa04919-hsa04310-TFTG
NCOA2*WNT4*BIRC5	hsa04919-hsa04390
NCOA2*WNT4*APC*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*WNT4*LEF1*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*WNT4*TCF7*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*WNT4*TCF7L2*BIRC5	hsa04919-hsa04390-TFTG
NCOA2*WNT4*TCF7*BIRC5	hsa04919-hsa04550-TFTG
NCOA2*PIK3CD*FOXO3*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3CD*NFKB1*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3CD*RELA*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3CD*NFKB1*BIRC5	hsa04919-hsa04620-TFTG
NCOA2*PIK3CD*RELA*BIRC5	hsa04919-hsa04620-TFTG
NCOA2*PIK3CD*NFKB1*BIRC5	hsa04919-hsa04660-TFTG
NCOA2*PIK3CD*RELA*BIRC5	hsa04919-hsa04660-TFTG
NCOA2*PIK3CD*NFKB1*BIRC5	hsa04919-hsa04662-TFTG
NCOA2*PIK3CD*RELA*BIRC5	hsa04919-hsa04662-TFTG
NCOA2*PIK3CD*FOXO3*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3CD*NFKB1*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3CD*RELA*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3CD*NFKB1*BIRC5	hsa04919-hsa04926-TFTG
NCOA2*PIK3CD*RELA*BIRC5	hsa04919-hsa04926-TFTG
NCOA2*PIK3R2*FOXO3*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3R2*NFKB1*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3R2*RELA*BIRC5	hsa04919-hsa04062-TFTG
NCOA2*PIK3R2*NFKB1*BIRC5	hsa04919-hsa04620-TFTG
NCOA2*PIK3R2*RELA*BIRC5	hsa04919-hsa04620-TFTG
NCOA2*PIK3R2*NFKB1*BIRC5	hsa04919-hsa04660-TFTG
NCOA2*PIK3R2*RELA*BIRC5	hsa04919-hsa04660-TFTG
NCOA2*PIK3R2*NFKB1*BIRC5	hsa04919-hsa04662-TFTG
NCOA2*PIK3R2*RELA*BIRC5	hsa04919-hsa04662-TFTG
NCOA2*PIK3R2*FOXO3*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3R2*NFKB1*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3R2*RELA*BIRC5	hsa04919-hsa04722-TFTG
NCOA2*PIK3R2*NFKB1*BIRC5	hsa04919-hsa04926-TFTG
NCOA2*PIK3R2*RELA*BIRC5	hsa04919-hsa04926-TFTG
NCOA2*CTNNB1*BIRC5	hsa04919-TFTG
NCOA2*CTNNB1*TCF7*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*HIF1A*RASSF1*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*HIF1A*WNT2B*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*HIF1A*YWHAG*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*MYC*ACTG1*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*MYC*CTSC*BIRC5	hsa04919-TFTG-hsa04210
NCOA2*MYC*CTSF*BIRC5	hsa04919-TFTG-hsa04210
NCOA2*MYC*GSK3B*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*MYC*PPP1CB*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*MYC*PPP2CA*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*MYC*PPP2R1B*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*MYC*WNT10B*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*MYC*YWHAE*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*MYC*YWHAH*BIRC5	hsa04919-TFTG-hsa04390
NCOA2*TGFA*JUN*MGP	hsa04915-hsa04012-TFTG
NCOA2*PIK3R3*JUN*MGP	hsa04919-hsa04926-TFTG
NCOA2*CTNNB1*JUN*MGP	hsa04919-hsa04310-TFTG
NCOA2*PIK3R1*JUN*MGP	hsa04919-hsa04926-TFTG
NCOA2*PIK3CB*JUN*MGP	hsa04919-hsa04926-TFTG
NCOA2*PIK3CA*JUN*MGP	hsa04919-hsa04926-TFTG
NCOA2*WNT4*JUN*MGP	hsa04919-hsa04310-TFTG
NCOA2*PIK3CD*JUN*MGP	hsa04919-hsa04926-TFTG
NCOA2*PIK3R2*JUN*MGP	hsa04919-hsa04926-TFTG
NCOA2*TGFA*MYC*RBBP8	hsa04915-hsa04012-TFTG
NCOA2*TGFA*ETS1*RBBP8	hsa04915-hsa04014-TFTG
NCOA2*CTNNB1*MYC*RBBP8	hsa04919-hsa04310-TFTG
NCOA2*CTNNB1*MYC*RBBP8	hsa04919-hsa04390-TFTG
NCOA2*ACTG1*MYC*RBBP8	hsa04919-hsa04390-TFTG
NCOA2*ACTB*MYC*RBBP8	hsa04919-hsa04390-TFTG
NCOA2*WNT4*MYC*RBBP8	hsa04919-hsa04310-TFTG
NCOA2*WNT4*MYC*RBBP8	hsa04919-hsa04390-TFTG
NCOA2*WNT4*MYC*RBBP8	hsa04919-hsa04550-TFTG
NCOA2*MYC*ATM*RBBP8	hsa04919-TFTG-hsa03440
NCOA2*MYC*BRCA1*RBBP8	hsa04919-TFTG-hsa03440
NCOA2*MYC*RBBP8	hsa04919-TFTG
NCOR2*RBPJ*IL6*IL6ST	hsa04330-TFTG-hsa04060
NCOR2*RBPJ*IL6*IL6ST	hsa04330-TFTG-hsa04630
NCOR2*RBPJ*IL6*IL6ST	hsa04330-TFTG-hsa04659
NCOR2*RBPJ*NFKB1*BIRC5	hsa04330-TFTG-hsa04210
NTRK3*PRKCG*MYC*UBE2C	hsa04020-hsa04010-TFTG
NTRK3*PRKCG*MYC*UBE2C	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*MYC*UBE2C	hsa04020-hsa04010-TFTG
NTRK3*PRKCA*MYC*UBE2C	hsa04020-hsa04919-TFTG
NTRK3*PRKCB*MYC*UBE2C	hsa04020-hsa04010-TFTG
NTRK3*PRKCB*MYC*UBE2C	hsa04020-hsa04919-TFTG
NTRK3*GSK3B*MYC*UBE2C	hsa04722-hsa04151-TFTG
NTRK3*GSK3B*MYC*UBE2C	hsa04722-hsa04310-TFTG
NTRK3*GSK3B*MYC*UBE2C	hsa04722-hsa04390-TFTG
NTRK3*GSK3B*MYC*UBE2C	hsa04722-hsa04550-TFTG
NTRK3*PRKCG*STAT1*IL6ST	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*STAT1*IL6ST	hsa04020-hsa04919-TFTG
NTRK3*PRKCB*STAT1*IL6ST	hsa04020-hsa04919-TFTG
NTRK3*RELA*STAT1*IL6ST	hsa04722-hsa04621-TFTG
NTRK3*RELA*STAT3*IL6ST	hsa04722-hsa04920-TFTG
NTRK3*NFKB1*STAT1*IL6ST	hsa04722-hsa04621-TFTG
NTRK3*NFKB1*STAT3*IL6ST	hsa04722-hsa04920-TFTG
NTRK3*ATF4*IL6*IL6ST	hsa04722-TFTG-hsa04060
NTRK3*ATF4*IL6*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*ATF4*IL6*IL6ST	hsa04722-TFTG-hsa04659
NTRK3*NFKB1*CSF2*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*CSF3*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*EBI3*IL6ST	hsa04722-TFTG-hsa04060
NTRK3*NFKB1*EPO*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IFNA1*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IFNA13*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IFNB1*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IFNG*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IFNL1*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL10*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL12A*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL12B*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL2*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL21*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL23A*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL4*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL5*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL6*IL6ST	hsa04722-TFTG-hsa04060
NTRK3*NFKB1*IL6*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*IL6*IL6ST	hsa04722-TFTG-hsa04659
NTRK3*NFKB1*PDGFB*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*NFKB1*TSLP*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*CSF2*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*CSF3*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*EBI3*IL6ST	hsa04722-TFTG-hsa04060
NTRK3*RELA*IFNA1*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IFNA13*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IFNB1*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IFNG*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IFNL1*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IL10*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IL12A*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IL12B*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IL2*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IL23A*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IL4*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IL6*IL6ST	hsa04722-TFTG-hsa04060
NTRK3*RELA*IL6*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*RELA*IL6*IL6ST	hsa04722-TFTG-hsa04659
NTRK3*RELA*TSLP*IL6ST	hsa04722-TFTG-hsa04630
NTRK3*PRKCG*HIF1A*STC2	hsa04020-hsa04066-TFTG
NTRK3*PRKCG*ESR1*STC2	hsa04020-hsa04919-TFTG
NTRK3*PRKCG*HIF1A*STC2	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*HIF1A*STC2	hsa04020-hsa04066-TFTG
NTRK3*PRKCA*ESR1*STC2	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*HIF1A*STC2	hsa04020-hsa04919-TFTG
NTRK3*PRKCB*HIF1A*STC2	hsa04020-hsa04066-TFTG
NTRK3*PRKCB*ESR1*STC2	hsa04020-hsa04919-TFTG
NTRK3*PRKCB*HIF1A*STC2	hsa04020-hsa04919-TFTG
NTRK3*RELA*HIF1A*STC2	hsa04722-hsa04066-TFTG
NTRK3*NFKB1*HIF1A*STC2	hsa04722-hsa04066-TFTG
NTRK3*PRKCG*ESR1*DHCR7	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*ESR1*DHCR7	hsa04020-hsa04919-TFTG
NTRK3*PRKCB*ESR1*DHCR7	hsa04020-hsa04919-TFTG
NTRK3*PRKCG*NFKB1*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCG*RELA*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCG*TP53*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCG*CTNNB1*BIRC5	hsa04020-hsa04919-TFTG
NTRK3*PRKCG*TP53*BIRC5	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*NFKB1*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCA*RELA*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCA*TP53*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCA*CTNNB1*BIRC5	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*TP53*BIRC5	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*NFKB1*BIRC5	hsa04020-hsa04926-TFTG
NTRK3*PRKCA*RELA*BIRC5	hsa04020-hsa04926-TFTG
NTRK3*PRKCB*NFKB1*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCB*RELA*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCB*TP53*BIRC5	hsa04020-hsa04010-TFTG
NTRK3*PRKCB*CTNNB1*BIRC5	hsa04020-hsa04919-TFTG
NTRK3*PRKCB*TP53*BIRC5	hsa04020-hsa04919-TFTG
NTRK3*RELA*NFKB1*BIRC5	hsa04722-hsa04064-TFTG
NTRK3*RELA*BIRC5	hsa04722-hsa04210
NTRK3*RELA*NFKB1*BIRC5	hsa04722-hsa04625-TFTG
NTRK3*RELA*STAT3*BIRC5	hsa04722-hsa04920-TFTG
NTRK3*RELA*NFKB1*BIRC5	hsa04722-hsa04926-TFTG
NTRK3*BCL2*TP53*BIRC5	hsa04722-hsa04071-TFTG
NTRK3*FASLG*TP53*BIRC5	hsa04722-hsa04010-TFTG
NTRK3*NFKB1*RELA*BIRC5	hsa04722-hsa04064-TFTG
NTRK3*NFKB1*BIRC5	hsa04722-hsa04210
NTRK3*NFKB1*RELA*BIRC5	hsa04722-hsa04625-TFTG
NTRK3*NFKB1*STAT3*BIRC5	hsa04722-hsa04920-TFTG
NTRK3*NFKB1*RELA*BIRC5	hsa04722-hsa04926-TFTG
NTRK3*GSK3B*LEF1*BIRC5	hsa04722-hsa04310-TFTG
NTRK3*GSK3B*TCF7*BIRC5	hsa04722-hsa04310-TFTG
NTRK3*GSK3B*TCF7L2*BIRC5	hsa04722-hsa04310-TFTG
NTRK3*GSK3B*BIRC5	hsa04722-hsa04390
NTRK3*GSK3B*APC*BIRC5	hsa04722-hsa04390-TFTG
NTRK3*GSK3B*LEF1*BIRC5	hsa04722-hsa04390-TFTG
NTRK3*GSK3B*TCF7*BIRC5	hsa04722-hsa04390-TFTG
NTRK3*GSK3B*TCF7L2*BIRC5	hsa04722-hsa04390-TFTG
NTRK3*GSK3B*TCF7*BIRC5	hsa04722-hsa04550-TFTG
NTRK3*GSK3B*CTNNB1*BIRC5	hsa04722-hsa04919-TFTG
NTRK3*FOXO3*BIRC5	hsa04722-TFTG
NTRK3*NFKB1*AKT1*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*NFKB1*AKT2*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*NFKB1*BIRC5	hsa04722-TFTG
NTRK3*NFKB1*CTSB*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*NFKB1*GSK3B*BIRC5	hsa04722-TFTG-hsa04390
NTRK3*NFKB1*NFKB1*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*NFKB1*NFKBIA*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*NFKB1*TNF*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*NFKB1*TRAF2*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*RELA*AKT1*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*RELA*AKT2*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*RELA*BIRC5	hsa04722-TFTG
NTRK3*RELA*CTNNB1*BIRC5	hsa04722-TFTG-hsa04390
NTRK3*RELA*CTSB*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*RELA*NFKB1*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*RELA*NFKBIA*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*RELA*TNF*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*RELA*TRAF2*BIRC5	hsa04722-TFTG-hsa04210
NTRK3*PRKCG*JUN*MGP	hsa04020-hsa04010-TFTG
NTRK3*PRKCG*JUN*MGP	hsa04020-hsa04921-TFTG
NTRK3*PRKCA*JUN*MGP	hsa04020-hsa04010-TFTG
NTRK3*PRKCA*JUN*MGP	hsa04020-hsa04912-TFTG
NTRK3*PRKCA*JUN*MGP	hsa04020-hsa04921-TFTG
NTRK3*PRKCA*JUN*MGP	hsa04020-hsa04926-TFTG
NTRK3*PRKCB*JUN*MGP	hsa04020-hsa04010-TFTG
NTRK3*PRKCB*JUN*MGP	hsa04020-hsa04912-TFTG
NTRK3*PRKCB*JUN*MGP	hsa04020-hsa04921-TFTG
NTRK3*RELA*JUN*MGP	hsa04722-hsa04926-TFTG
NTRK3*NFKB1*JUN*MGP	hsa04722-hsa04926-TFTG
NTRK3*GSK3B*JUN*MGP	hsa04722-hsa04310-TFTG
NTRK3*PRKCG*MYC*RBBP8	hsa04020-hsa04010-TFTG
NTRK3*PRKCG*MYC*RBBP8	hsa04020-hsa04919-TFTG
NTRK3*PRKCA*MYC*RBBP8	hsa04020-hsa04010-TFTG
NTRK3*PRKCA*MYC*RBBP8	hsa04020-hsa04919-TFTG
NTRK3*PRKCB*MYC*RBBP8	hsa04020-hsa04010-TFTG
NTRK3*PRKCB*MYC*RBBP8	hsa04020-hsa04919-TFTG
NTRK3*GSK3B*MYC*RBBP8	hsa04722-hsa04151-TFTG
NTRK3*GSK3B*MYC*RBBP8	hsa04722-hsa04310-TFTG
NTRK3*GSK3B*MYC*RBBP8	hsa04722-hsa04390-TFTG
NTRK3*GSK3B*MYC*RBBP8	hsa04722-hsa04550-TFTG
NTRK3*NFKB1*BRCA1*RBBP8	hsa04722-TFTG-hsa03440
NTRK3*RELA*BRCA1*RBBP8	hsa04722-TFTG-hsa03440
PDGFRA*RAC1*MYC*UBE2C	hsa04014-hsa04010-TFTG
PDGFRA*MAPK8*MYC*UBE2C	hsa04014-hsa04010-TFTG
PDGFRA*RHOA*MYC*UBE2C	hsa04014-hsa04310-TFTG
PDGFRA*RAP1B*MYC*UBE2C	hsa04014-hsa04010-TFTG
PDGFRA*MAPK10*MYC*UBE2C	hsa04014-hsa04010-TFTG
PDGFRA*MAPK9*MYC*UBE2C	hsa04014-hsa04010-TFTG
PDGFRA*RAP1A*MYC*UBE2C	hsa04014-hsa04010-TFTG
PDGFRA*ETS1*UBE2C	hsa04014-TFTG
PDGFRA*ITGB3*MYC*UBE2C	hsa04015-hsa04919-TFTG
PDGFRA*AKT3*MYC*UBE2C	hsa04015-hsa04010-TFTG
PDGFRA*AKT3*MYC*UBE2C	hsa04015-hsa04151-TFTG
PDGFRA*AKT2*MYC*UBE2C	hsa04015-hsa04010-TFTG
PDGFRA*AKT2*MYC*UBE2C	hsa04015-hsa04151-TFTG
PDGFRA*MAPK1*MYC*UBE2C	hsa04015-hsa04010-TFTG
PDGFRA*MAPK1*MYC*UBE2C	hsa04015-hsa04012-TFTG
PDGFRA*MAPK1*ETS1*UBE2C	hsa04015-hsa04014-TFTG
PDGFRA*MAPK1*MYC*UBE2C	hsa04015-hsa04919-TFTG
PDGFRA*AKT1*MYC*UBE2C	hsa04015-hsa04010-TFTG
PDGFRA*AKT1*MYC*UBE2C	hsa04015-hsa04151-TFTG
PDGFRA*ACTG1*MYC*UBE2C	hsa04015-hsa04390-TFTG
PDGFRA*ACTB*MYC*UBE2C	hsa04015-hsa04390-TFTG
PDGFRA*MAPK3*MYC*UBE2C	hsa04015-hsa04010-TFTG
PDGFRA*MAPK3*MYC*UBE2C	hsa04015-hsa04012-TFTG
PDGFRA*MAPK3*ETS1*UBE2C	hsa04015-hsa04014-TFTG
PDGFRA*MAPK3*MYC*UBE2C	hsa04015-hsa04919-TFTG
PDGFRA*PRKCG*MYC*UBE2C	hsa04020-hsa04010-TFTG
PDGFRA*PRKCG*MYC*UBE2C	hsa04020-hsa04919-TFTG
PDGFRA*PRKCA*MYC*UBE2C	hsa04020-hsa04010-TFTG
PDGFRA*PRKCA*MYC*UBE2C	hsa04020-hsa04919-TFTG
PDGFRA*PRKCB*MYC*UBE2C	hsa04020-hsa04010-TFTG
PDGFRA*PRKCB*MYC*UBE2C	hsa04020-hsa04919-TFTG
PDGFRA*MAPK1*MYC*UBE2C	hsa04151-hsa04010-TFTG
PDGFRA*MAPK1*MYC*UBE2C	hsa04151-hsa04012-TFTG
PDGFRA*MAPK1*ETS1*UBE2C	hsa04151-hsa04014-TFTG
PDGFRA*MAPK1*MYC*UBE2C	hsa04151-hsa04919-TFTG
PDGFRA*MAPK3*MYC*UBE2C	hsa04151-hsa04010-TFTG
PDGFRA*MAPK3*MYC*UBE2C	hsa04151-hsa04012-TFTG
PDGFRA*MAPK3*ETS1*UBE2C	hsa04151-hsa04014-TFTG
PDGFRA*MAPK3*MYC*UBE2C	hsa04151-hsa04919-TFTG
PDGFRA*STAT3*MYC*UBE2C	hsa04630-hsa04550-TFTG
PDGFRA*RAF1*MYC*UBE2C	hsa04630-hsa04010-TFTG
PDGFRA*RAF1*MYC*UBE2C	hsa04630-hsa04012-TFTG
PDGFRA*RAF1*ETS1*UBE2C	hsa04630-hsa04014-TFTG
PDGFRA*RAF1*MYC*UBE2C	hsa04630-hsa04919-TFTG
PDGFRA*MYC*UBE2C	hsa04630-TFTG
PDGFRA*ELK1*PDGFB*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ELK1*PRL*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*CSF2*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*CTF1*IL6ST	hsa04014-TFTG-hsa04060
PDGFRA*ETS1*CTF1*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*EBI3*IL6ST	hsa04014-TFTG-hsa04060
PDGFRA*ETS1*IFNG*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL10*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL12B*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL17D*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL19*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL2*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL3*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL5*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04060
PDGFRA*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04659
PDGFRA*ETS1*IL6ST	hsa04014-TFTG
PDGFRA*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04060
PDGFRA*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04550
PDGFRA*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*OSM*IL6ST	hsa04014-TFTG-hsa04060
PDGFRA*ETS1*OSM*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS1*PRL*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS2*CSF2*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS2*IL12B*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS2*IL2*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS2*IL5*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04060
PDGFRA*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04550
PDGFRA*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*REL*CSF2*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*REL*IFNG*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*REL*IFNL1*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*REL*IL10*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*REL*IL12B*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*REL*IL2*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*REL*IL6*IL6ST	hsa04014-TFTG-hsa04060
PDGFRA*REL*IL6*IL6ST	hsa04014-TFTG-hsa04630
PDGFRA*REL*IL6*IL6ST	hsa04014-TFTG-hsa04659
PDGFRA*ITGB3*STAT1*IL6ST	hsa04015-hsa04919-TFTG
PDGFRA*MAPK1*ETS1*IL6ST	hsa04015-hsa04014-TFTG
PDGFRA*MAPK1*STAT1*IL6ST	hsa04015-hsa04919-TFTG
PDGFRA*MAPK3*ETS1*IL6ST	hsa04015-hsa04014-TFTG
PDGFRA*MAPK3*STAT1*IL6ST	hsa04015-hsa04919-TFTG
PDGFRA*PRKCG*STAT1*IL6ST	hsa04020-hsa04919-TFTG
PDGFRA*PRKCA*STAT1*IL6ST	hsa04020-hsa04919-TFTG
PDGFRA*PRKCB*STAT1*IL6ST	hsa04020-hsa04919-TFTG
PDGFRA*MAPK1*ETS1*IL6ST	hsa04151-hsa04014-TFTG
PDGFRA*MAPK1*STAT1*IL6ST	hsa04151-hsa04919-TFTG
PDGFRA*MAPK3*ETS1*IL6ST	hsa04151-hsa04014-TFTG
PDGFRA*MAPK3*STAT1*IL6ST	hsa04151-hsa04919-TFTG
PDGFRA*STAT3*STAT1*IL6ST	hsa04630-hsa04917-TFTG
PDGFRA*STAT3*STAT5A*IL6ST	hsa04630-hsa04917-TFTG
