,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
157,hsa04012_TGFA+TGFA_STAT5A+STAT5B,hsa04012,TGFA;TGFA,STAT5A;STAT5B,hsa04012_TGFA_STAT5A;hsa04012_TGFA_STAT5B
158,hsa04014_AKT1+AKT1+AKT1+AKT1+AKT1+AKT1+AKT1+AKT2+AKT2+AKT2+AKT2+AKT2+AKT2+AKT2_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6+BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6,hsa04014,AKT1;AKT1;AKT1;AKT1;AKT1;AKT1;AKT1;AKT2;AKT2;AKT2;AKT2;AKT2;AKT2;AKT2,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,hsa04014_AKT1_BUB1B-PAK6;hsa04014_AKT1_PAK1;hsa04014_AKT1_PAK2;hsa04014_AKT1_PAK3;hsa04014_AKT1_PAK4;hsa04014_AKT1_PAK5;hsa04014_AKT1_PAK6;hsa04014_AKT2_BUB1B-PAK6;hsa04014_AKT2_PAK1;hsa04014_AKT2_PAK2;hsa04014_AKT2_PAK3;hsa04014_AKT2_PAK4;hsa04014_AKT2_PAK5;hsa04014_AKT2_PAK6
159,hsa04014_AKT1+AKT2_FASLG+FASLG,hsa04014,AKT1;AKT2,FASLG;FASLG,hsa04014_AKT1_FASLG;hsa04014_AKT2_FASLG
160,hsa04014_AKT1+AKT1+AKT1+AKT2+AKT2+AKT2_MAPK10+MAPK8+MAPK9+MAPK10+MAPK8+MAPK9,hsa04014,AKT1;AKT1;AKT1;AKT2;AKT2;AKT2,MAPK10;MAPK8;MAPK9;MAPK10;MAPK8;MAPK9,hsa04014_AKT1_MAPK10;hsa04014_AKT1_MAPK8;hsa04014_AKT1_MAPK9;hsa04014_AKT2_MAPK10;hsa04014_AKT2_MAPK8;hsa04014_AKT2_MAPK9
161,hsa04014_AKT1+AKT1+AKT2+AKT2+AKT3+AKT3_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04014,AKT1;AKT1;AKT2;AKT2;AKT3;AKT3,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04014_AKT1_NFKB1;hsa04014_AKT1_RELA;hsa04014_AKT2_NFKB1;hsa04014_AKT2_RELA;hsa04014_AKT3_NFKB1;hsa04014_AKT3_RELA
162,hsa04014_AKT1+AKT2_RAC1+RAC1,hsa04014,AKT1;AKT2,RAC1;RAC1,hsa04014_AKT1_RAC1;hsa04014_AKT2_RAC1
163,hsa04014_AKT1+AKT2_REL+REL,hsa04014,AKT1;AKT2,REL;REL,hsa04014_AKT1_REL;hsa04014_AKT2_REL
164,hsa04014_AKT1+AKT2_RHOA+RHOA,hsa04014,AKT1;AKT2,RHOA;RHOA,hsa04014_AKT1_RHOA;hsa04014_AKT2_RHOA
165,hsa04014_BDNF+FGF1+IGF1+INS+TGFA+VEGFA+VEGFB+VEGFC+VEGFD_ETS1+ETS1+ETS1+ETS1+ETS1+ETS1+ETS1+ETS1+ETS1,hsa04014,BDNF;FGF1;IGF1;INS;TGFA;VEGFA;VEGFB;VEGFC;VEGFD,ETS1;ETS1;ETS1;ETS1;ETS1;ETS1;ETS1;ETS1;ETS1,hsa04014_BDNF_ETS1;hsa04014_FGF1_ETS1;hsa04014_IGF1_ETS1;hsa04014_INS_ETS1;hsa04014_TGFA_ETS1;hsa04014_VEGFA_ETS1;hsa04014_VEGFB_ETS1;hsa04014_VEGFC_ETS1;hsa04014_VEGFD_ETS1
166,hsa04014_CHUK+CHUK+IKBKB+IKBKB+IKBKG+IKBKG_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04014,CHUK;CHUK;IKBKB;IKBKB;IKBKG;IKBKG,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04014_CHUK_NFKB1;hsa04014_CHUK_RELA;hsa04014_IKBKB_NFKB1;hsa04014_IKBKB_RELA;hsa04014_IKBKG_NFKB1;hsa04014_IKBKG_RELA
167,hsa04014_FGFR4+FGFR4+FGFR4+FGFR4+FGFR4+FGFR4+FGFR4+FLT4+FLT4+FLT4+FLT4+FLT4+FLT4+FLT4+MET+MET+MET+MET+MET+MET+MET+NTRK1+NTRK1+NTRK1+NTRK1+NTRK1+NTRK1+NTRK1+PDGFRA+PDGFRA+PDGFRA+PDGFRA+PDGFRA+PDGFRA+PDGFRA_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6+BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6+BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6+BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6+BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6,hsa04014,FGFR4;FGFR4;FGFR4;FGFR4;FGFR4;FGFR4;FGFR4;FLT4;FLT4;FLT4;FLT4;FLT4;FLT4;FLT4;MET;MET;MET;MET;MET;MET;MET;NTRK1;NTRK1;NTRK1;NTRK1;NTRK1;NTRK1;NTRK1;PDGFRA;PDGFRA;PDGFRA;PDGFRA;PDGFRA;PDGFRA;PDGFRA,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,hsa04014_FGFR4_BUB1B-PAK6;hsa04014_FGFR4_PAK1;hsa04014_FGFR4_PAK2;hsa04014_FGFR4_PAK3;hsa04014_FGFR4_PAK4;hsa04014_FGFR4_PAK5;hsa04014_FGFR4_PAK6;hsa04014_FLT4_BUB1B-PAK6;hsa04014_FLT4_PAK1;hsa04014_FLT4_PAK2;hsa04014_FLT4_PAK3;hsa04014_FLT4_PAK4;hsa04014_FLT4_PAK5;hsa04014_FLT4_PAK6;hsa04014_MET_BUB1B-PAK6;hsa04014_MET_PAK1;hsa04014_MET_PAK2;hsa04014_MET_PAK3;hsa04014_MET_PAK4;hsa04014_MET_PAK5;hsa04014_MET_PAK6;hsa04014_NTRK1_BUB1B-PAK6;hsa04014_NTRK1_PAK1;hsa04014_NTRK1_PAK2;hsa04014_NTRK1_PAK3;hsa04014_NTRK1_PAK4;hsa04014_NTRK1_PAK5;hsa04014_NTRK1_PAK6;hsa04014_PDGFRA_BUB1B-PAK6;hsa04014_PDGFRA_PAK1;hsa04014_PDGFRA_PAK2;hsa04014_PDGFRA_PAK3;hsa04014_PDGFRA_PAK4;hsa04014_PDGFRA_PAK5;hsa04014_PDGFRA_PAK6
168,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_ELK1+ELK1+ELK1+ELK1+ELK1,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,ELK1;ELK1;ELK1;ELK1;ELK1,hsa04014_FGFR4_ELK1;hsa04014_FLT4_ELK1;hsa04014_MET_ELK1;hsa04014_NTRK1_ELK1;hsa04014_PDGFRA_ELK1
169,hsa04014_FGFR4+FGFR4+FLT4+FLT4+MET+MET+NTRK1+NTRK1+PDGFRA+PDGFRA_ETS1+ETS2+ETS1+ETS2+ETS1+ETS2+ETS1+ETS2+ETS1+ETS2,hsa04014,FGFR4;FGFR4;FLT4;FLT4;MET;MET;NTRK1;NTRK1;PDGFRA;PDGFRA,ETS1;ETS2;ETS1;ETS2;ETS1;ETS2;ETS1;ETS2;ETS1;ETS2,hsa04014_FGFR4_ETS1;hsa04014_FGFR4_ETS2;hsa04014_FLT4_ETS1;hsa04014_FLT4_ETS2;hsa04014_MET_ETS1;hsa04014_MET_ETS2;hsa04014_NTRK1_ETS1;hsa04014_NTRK1_ETS2;hsa04014_PDGFRA_ETS1;hsa04014_PDGFRA_ETS2
170,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_GAB1+GAB1+GAB1+GAB1+GAB1,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,GAB1;GAB1;GAB1;GAB1;GAB1,hsa04014_FGFR4_GAB1;hsa04014_FLT4_GAB1;hsa04014_MET_GAB1;hsa04014_NTRK1_GAB1;hsa04014_PDGFRA_GAB1
171,hsa04014_FGFR4+FGFR4+FGFR4+FLT4+FLT4+FLT4+MET+MET+MET+NTRK1+NTRK1+NTRK1+PDGFRA+PDGFRA+PDGFRA_MAPK10+MAPK8+MAPK9+MAPK10+MAPK8+MAPK9+MAPK10+MAPK8+MAPK9+MAPK10+MAPK8+MAPK9+MAPK10+MAPK8+MAPK9,hsa04014,FGFR4;FGFR4;FGFR4;FLT4;FLT4;FLT4;MET;MET;MET;NTRK1;NTRK1;NTRK1;PDGFRA;PDGFRA;PDGFRA,MAPK10;MAPK8;MAPK9;MAPK10;MAPK8;MAPK9;MAPK10;MAPK8;MAPK9;MAPK10;MAPK8;MAPK9;MAPK10;MAPK8;MAPK9,hsa04014_FGFR4_MAPK10;hsa04014_FGFR4_MAPK8;hsa04014_FGFR4_MAPK9;hsa04014_FLT4_MAPK10;hsa04014_FLT4_MAPK8;hsa04014_FLT4_MAPK9;hsa04014_MET_MAPK10;hsa04014_MET_MAPK8;hsa04014_MET_MAPK9;hsa04014_NTRK1_MAPK10;hsa04014_NTRK1_MAPK8;hsa04014_NTRK1_MAPK9;hsa04014_PDGFRA_MAPK10;hsa04014_PDGFRA_MAPK8;hsa04014_PDGFRA_MAPK9
172,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_PTPN11+PTPN11+PTPN11+PTPN11+PTPN11,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,PTPN11;PTPN11;PTPN11;PTPN11;PTPN11,hsa04014_FGFR4_PTPN11;hsa04014_FLT4_PTPN11;hsa04014_MET_PTPN11;hsa04014_NTRK1_PTPN11;hsa04014_PDGFRA_PTPN11
173,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_RAC1+RAC1+RAC1+RAC1+RAC1,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,RAC1;RAC1;RAC1;RAC1;RAC1,hsa04014_FGFR4_RAC1;hsa04014_FLT4_RAC1;hsa04014_MET_RAC1;hsa04014_NTRK1_RAC1;hsa04014_PDGFRA_RAC1
174,hsa04014_FGFR4+FGFR4+FLT4+FLT4+MET+MET+NTRK1+NTRK1+PDGFRA+PDGFRA_RAP1A+RAP1B+RAP1A+RAP1B+RAP1A+RAP1B+RAP1A+RAP1B+RAP1A+RAP1B,hsa04014,FGFR4;FGFR4;FLT4;FLT4;MET;MET;NTRK1;NTRK1;PDGFRA;PDGFRA,RAP1A;RAP1B;RAP1A;RAP1B;RAP1A;RAP1B;RAP1A;RAP1B;RAP1A;RAP1B,hsa04014_FGFR4_RAP1A;hsa04014_FGFR4_RAP1B;hsa04014_FLT4_RAP1A;hsa04014_FLT4_RAP1B;hsa04014_MET_RAP1A;hsa04014_MET_RAP1B;hsa04014_NTRK1_RAP1A;hsa04014_NTRK1_RAP1B;hsa04014_PDGFRA_RAP1A;hsa04014_PDGFRA_RAP1B
175,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_REL+REL+REL+REL+REL,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,REL;REL;REL;REL;REL,hsa04014_FGFR4_REL;hsa04014_FLT4_REL;hsa04014_MET_REL;hsa04014_NTRK1_REL;hsa04014_PDGFRA_REL
176,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_RHOA+RHOA+RHOA+RHOA+RHOA,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,RHOA;RHOA;RHOA;RHOA;RHOA,hsa04014_FGFR4_RHOA;hsa04014_FLT4_RHOA;hsa04014_MET_RHOA;hsa04014_NTRK1_RHOA;hsa04014_PDGFRA_RHOA
177,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_STK4+STK4+STK4+STK4+STK4,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,STK4;STK4;STK4;STK4;STK4,hsa04014_FGFR4_STK4;hsa04014_FLT4_STK4;hsa04014_MET_STK4;hsa04014_NTRK1_STK4;hsa04014_PDGFRA_STK4
178,hsa04014_HRAS+HRAS+HRAS+HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS+KRAS+KRAS+KRAS_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6+BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6,hsa04014,HRAS;HRAS;HRAS;HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS;KRAS;KRAS;KRAS,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,hsa04014_HRAS_BUB1B-PAK6;hsa04014_HRAS_PAK1;hsa04014_HRAS_PAK2;hsa04014_HRAS_PAK3;hsa04014_HRAS_PAK4;hsa04014_HRAS_PAK5;hsa04014_HRAS_PAK6;hsa04014_KRAS_BUB1B-PAK6;hsa04014_KRAS_PAK1;hsa04014_KRAS_PAK2;hsa04014_KRAS_PAK3;hsa04014_KRAS_PAK4;hsa04014_KRAS_PAK5;hsa04014_KRAS_PAK6
179,hsa04014_HRAS+KRAS_ELK1+ELK1,hsa04014,HRAS;KRAS,ELK1;ELK1,hsa04014_HRAS_ELK1;hsa04014_KRAS_ELK1
180,hsa04014_HRAS+HRAS+KRAS+KRAS_ETS1+ETS2+ETS1+ETS2,hsa04014,HRAS;HRAS;KRAS;KRAS,ETS1;ETS2;ETS1;ETS2,hsa04014_HRAS_ETS1;hsa04014_HRAS_ETS2;hsa04014_KRAS_ETS1;hsa04014_KRAS_ETS2
181,hsa04014_HRAS+HRAS+HRAS+KRAS+KRAS+KRAS_MAPK10+MAPK8+MAPK9+MAPK10+MAPK8+MAPK9,hsa04014,HRAS;HRAS;HRAS;KRAS;KRAS;KRAS,MAPK10;MAPK8;MAPK9;MAPK10;MAPK8;MAPK9,hsa04014_HRAS_MAPK10;hsa04014_HRAS_MAPK8;hsa04014_HRAS_MAPK9;hsa04014_KRAS_MAPK10;hsa04014_KRAS_MAPK8;hsa04014_KRAS_MAPK9
182,hsa04014_HRAS+KRAS_RAC1+RAC1,hsa04014,HRAS;KRAS,RAC1;RAC1,hsa04014_HRAS_RAC1;hsa04014_KRAS_RAC1
183,hsa04014_HRAS+HRAS+KRAS+KRAS_RAP1A+RAP1B+RAP1A+RAP1B,hsa04014,HRAS;HRAS;KRAS;KRAS,RAP1A;RAP1B;RAP1A;RAP1B,hsa04014_HRAS_RAP1A;hsa04014_HRAS_RAP1B;hsa04014_KRAS_RAP1A;hsa04014_KRAS_RAP1B
184,hsa04014_HRAS+KRAS_REL+REL,hsa04014,HRAS;KRAS,REL;REL,hsa04014_HRAS_REL;hsa04014_KRAS_REL
185,hsa04014_HRAS+KRAS_RHOA+RHOA,hsa04014,HRAS;KRAS,RHOA;RHOA,hsa04014_HRAS_RHOA;hsa04014_KRAS_RHOA
186,hsa04014_HRAS+KRAS_STK4+STK4,hsa04014,HRAS;KRAS,STK4;STK4,hsa04014_HRAS_STK4;hsa04014_KRAS_STK4
187,hsa04014_MAP2K1+MAP2K2_ELK1+ELK1,hsa04014,MAP2K1;MAP2K2,ELK1;ELK1,hsa04014_MAP2K1_ELK1;hsa04014_MAP2K2_ELK1
188,hsa04014_MAP2K1+MAP2K1+MAP2K2+MAP2K2_ETS1+ETS2+ETS1+ETS2,hsa04014,MAP2K1;MAP2K1;MAP2K2;MAP2K2,ETS1;ETS2;ETS1;ETS2,hsa04014_MAP2K1_ETS1;hsa04014_MAP2K1_ETS2;hsa04014_MAP2K2_ETS1;hsa04014_MAP2K2_ETS2
189,hsa04014_MAPK1+MAPK3_ETS1+ETS1,hsa04014,MAPK1;MAPK3,ETS1;ETS1,hsa04014_MAPK1_ETS1;hsa04014_MAPK3_ETS1
190,hsa04014_NF1+NF1+NF1+NF1+NF1+NF1+NF1_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6,hsa04014,NF1;NF1;NF1;NF1;NF1;NF1;NF1,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,hsa04014_NF1_BUB1B-PAK6;hsa04014_NF1_PAK1;hsa04014_NF1_PAK2;hsa04014_NF1_PAK3;hsa04014_NF1_PAK4;hsa04014_NF1_PAK5;hsa04014_NF1_PAK6
191,hsa04014_NF1_ELK1,hsa04014,NF1,ELK1,hsa04014_NF1_ELK1
192,hsa04014_NF1+NF1_ETS1+ETS2,hsa04014,NF1;NF1,ETS1;ETS2,hsa04014_NF1_ETS1;hsa04014_NF1_ETS2
193,hsa04014_NF1+NF1+NF1_MAPK10+MAPK8+MAPK9,hsa04014,NF1;NF1;NF1,MAPK10;MAPK8;MAPK9,hsa04014_NF1_MAPK10;hsa04014_NF1_MAPK8;hsa04014_NF1_MAPK9
194,hsa04014_NF1_RAC1,hsa04014,NF1,RAC1,hsa04014_NF1_RAC1
195,hsa04014_NF1+NF1_RAP1A+RAP1B,hsa04014,NF1;NF1,RAP1A;RAP1B,hsa04014_NF1_RAP1A;hsa04014_NF1_RAP1B
196,hsa04014_NF1_REL,hsa04014,NF1,REL,hsa04014_NF1_REL
197,hsa04014_NF1_RHOA,hsa04014,NF1,RHOA,hsa04014_NF1_RHOA
198,hsa04014_NF1_STK4,hsa04014,NF1,STK4,hsa04014_NF1_STK4
199,hsa04014_PIK3CA+PIK3CA+PIK3CA+PIK3CA+PIK3CA+PIK3CA+PIK3CA+PIK3R1+PIK3R1+PIK3R1+PIK3R1+PIK3R1+PIK3R1+PIK3R1_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6+BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6,hsa04014,PIK3CA;PIK3CA;PIK3CA;PIK3CA;PIK3CA;PIK3CA;PIK3CA;PIK3R1;PIK3R1;PIK3R1;PIK3R1;PIK3R1;PIK3R1;PIK3R1,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,hsa04014_PIK3CA_BUB1B-PAK6;hsa04014_PIK3CA_PAK1;hsa04014_PIK3CA_PAK2;hsa04014_PIK3CA_PAK3;hsa04014_PIK3CA_PAK4;hsa04014_PIK3CA_PAK5;hsa04014_PIK3CA_PAK6;hsa04014_PIK3R1_BUB1B-PAK6;hsa04014_PIK3R1_PAK1;hsa04014_PIK3R1_PAK2;hsa04014_PIK3R1_PAK3;hsa04014_PIK3R1_PAK4;hsa04014_PIK3R1_PAK5;hsa04014_PIK3R1_PAK6
200,hsa04014_PIK3CA+PIK3R1_RAC1+RAC1,hsa04014,PIK3CA;PIK3R1,RAC1;RAC1,hsa04014_PIK3CA_RAC1;hsa04014_PIK3R1_RAC1
201,hsa04014_PIK3CA+PIK3R1_RHOA+RHOA,hsa04014,PIK3CA;PIK3R1,RHOA;RHOA,hsa04014_PIK3CA_RHOA;hsa04014_PIK3R1_RHOA
202,hsa04014_PRKACA+PRKACB+PRKACG_ETS1+ETS1+ETS1,hsa04014,PRKACA;PRKACB;PRKACG,ETS1;ETS1;ETS1,hsa04014_PRKACA_ETS1;hsa04014_PRKACB_ETS1;hsa04014_PRKACG_ETS1
203,hsa04014_RAF1_ELK1,hsa04014,RAF1,ELK1,hsa04014_RAF1_ELK1
204,hsa04014_RAF1+RAF1_ETS1+ETS2,hsa04014,RAF1;RAF1,ETS1;ETS2,hsa04014_RAF1_ETS1;hsa04014_RAF1_ETS2
205,hsa04015_CDH1+CDH1_ACTB+ACTG1,hsa04015,CDH1;CDH1,ACTB;ACTG1,hsa04015_CDH1_ACTB;hsa04015_CDH1_ACTG1
206,hsa04015_CDH1+CDH1+CDH1_AKT1+AKT2+AKT3,hsa04015,CDH1;CDH1;CDH1,AKT1;AKT2;AKT3,hsa04015_CDH1_AKT1;hsa04015_CDH1_AKT2;hsa04015_CDH1_AKT3
207,hsa04015_CDH1_ITGB3,hsa04015,CDH1,ITGB3,hsa04015_CDH1_ITGB3
208,hsa04015_CDH1+CDH1_MAPK1+MAPK3,hsa04015,CDH1;CDH1,MAPK1;MAPK3,hsa04015_CDH1_MAPK1;hsa04015_CDH1_MAPK3
209,hsa04015_CDH1+CDH1+CDH1+CDH1_MAPK11+MAPK12+MAPK13+MAPK14,hsa04015,CDH1;CDH1;CDH1;CDH1,MAPK11;MAPK12;MAPK13;MAPK14,hsa04015_CDH1_MAPK11;hsa04015_CDH1_MAPK12;hsa04015_CDH1_MAPK13;hsa04015_CDH1_MAPK14
210,hsa04015_CDH1_PRKCZ,hsa04015,CDH1,PRKCZ,hsa04015_CDH1_PRKCZ
211,hsa04015_CTNNB1+CTNNB1_ACTB+ACTG1,hsa04015,CTNNB1;CTNNB1,ACTB;ACTG1,hsa04015_CTNNB1_ACTB;hsa04015_CTNNB1_ACTG1
212,hsa04015_CTNNB1+CTNNB1+CTNNB1_AKT1+AKT2+AKT3,hsa04015,CTNNB1;CTNNB1;CTNNB1,AKT1;AKT2;AKT3,hsa04015_CTNNB1_AKT1;hsa04015_CTNNB1_AKT2;hsa04015_CTNNB1_AKT3
213,hsa04015_CTNNB1_ITGB3,hsa04015,CTNNB1,ITGB3,hsa04015_CTNNB1_ITGB3
214,hsa04015_CTNNB1+CTNNB1_MAPK1+MAPK3,hsa04015,CTNNB1;CTNNB1,MAPK1;MAPK3,hsa04015_CTNNB1_MAPK1;hsa04015_CTNNB1_MAPK3
215,hsa04015_CTNNB1+CTNNB1+CTNNB1+CTNNB1_MAPK11+MAPK12+MAPK13+MAPK14,hsa04015,CTNNB1;CTNNB1;CTNNB1;CTNNB1,MAPK11;MAPK12;MAPK13;MAPK14,hsa04015_CTNNB1_MAPK11;hsa04015_CTNNB1_MAPK12;hsa04015_CTNNB1_MAPK13;hsa04015_CTNNB1_MAPK14
216,hsa04015_CTNNB1_PRKCZ,hsa04015,CTNNB1,PRKCZ,hsa04015_CTNNB1_PRKCZ
217,hsa04015_FGFR4+FGFR4+FLT4+FLT4+MET+MET+PDGFRA+PDGFRA_ACTB+ACTG1+ACTB+ACTG1+ACTB+ACTG1+ACTB+ACTG1,hsa04015,FGFR4;FGFR4;FLT4;FLT4;MET;MET;PDGFRA;PDGFRA,ACTB;ACTG1;ACTB;ACTG1;ACTB;ACTG1;ACTB;ACTG1,hsa04015_FGFR4_ACTB;hsa04015_FGFR4_ACTG1;hsa04015_FLT4_ACTB;hsa04015_FLT4_ACTG1;hsa04015_MET_ACTB;hsa04015_MET_ACTG1;hsa04015_PDGFRA_ACTB;hsa04015_PDGFRA_ACTG1
218,hsa04015_FGFR4+FGFR4+FGFR4+FLT4+FLT4+FLT4+MET+MET+MET+PDGFRA+PDGFRA+PDGFRA_AKT1+AKT2+AKT3+AKT1+AKT2+AKT3+AKT1+AKT2+AKT3+AKT1+AKT2+AKT3,hsa04015,FGFR4;FGFR4;FGFR4;FLT4;FLT4;FLT4;MET;MET;MET;PDGFRA;PDGFRA;PDGFRA,AKT1;AKT2;AKT3;AKT1;AKT2;AKT3;AKT1;AKT2;AKT3;AKT1;AKT2;AKT3,hsa04015_FGFR4_AKT1;hsa04015_FGFR4_AKT2;hsa04015_FGFR4_AKT3;hsa04015_FLT4_AKT1;hsa04015_FLT4_AKT2;hsa04015_FLT4_AKT3;hsa04015_MET_AKT1;hsa04015_MET_AKT2;hsa04015_MET_AKT3;hsa04015_PDGFRA_AKT1;hsa04015_PDGFRA_AKT2;hsa04015_PDGFRA_AKT3
219,hsa04015_FGFR4+FLT4+MET+PDGFRA_ITGB3+ITGB3+ITGB3+ITGB3,hsa04015,FGFR4;FLT4;MET;PDGFRA,ITGB3;ITGB3;ITGB3;ITGB3,hsa04015_FGFR4_ITGB3;hsa04015_FLT4_ITGB3;hsa04015_MET_ITGB3;hsa04015_PDGFRA_ITGB3
220,hsa04015_FGFR4+FGFR4+FLT4+FLT4+MET+MET+PDGFRA+PDGFRA_MAPK1+MAPK3+MAPK1+MAPK3+MAPK1+MAPK3+MAPK1+MAPK3,hsa04015,FGFR4;FGFR4;FLT4;FLT4;MET;MET;PDGFRA;PDGFRA,MAPK1;MAPK3;MAPK1;MAPK3;MAPK1;MAPK3;MAPK1;MAPK3,hsa04015_FGFR4_MAPK1;hsa04015_FGFR4_MAPK3;hsa04015_FLT4_MAPK1;hsa04015_FLT4_MAPK3;hsa04015_MET_MAPK1;hsa04015_MET_MAPK3;hsa04015_PDGFRA_MAPK1;hsa04015_PDGFRA_MAPK3
221,hsa04015_FGFR4+FGFR4+FGFR4+FGFR4+FLT4+FLT4+FLT4+FLT4+MET+MET+MET+MET+PDGFRA+PDGFRA+PDGFRA+PDGFRA_MAPK11+MAPK12+MAPK13+MAPK14+MAPK11+MAPK12+MAPK13+MAPK14+MAPK11+MAPK12+MAPK13+MAPK14+MAPK11+MAPK12+MAPK13+MAPK14,hsa04015,FGFR4;FGFR4;FGFR4;FGFR4;FLT4;FLT4;FLT4;FLT4;MET;MET;MET;MET;PDGFRA;PDGFRA;PDGFRA;PDGFRA,MAPK11;MAPK12;MAPK13;MAPK14;MAPK11;MAPK12;MAPK13;MAPK14;MAPK11;MAPK12;MAPK13;MAPK14;MAPK11;MAPK12;MAPK13;MAPK14,hsa04015_FGFR4_MAPK11;hsa04015_FGFR4_MAPK12;hsa04015_FGFR4_MAPK13;hsa04015_FGFR4_MAPK14;hsa04015_FLT4_MAPK11;hsa04015_FLT4_MAPK12;hsa04015_FLT4_MAPK13;hsa04015_FLT4_MAPK14;hsa04015_MET_MAPK11;hsa04015_MET_MAPK12;hsa04015_MET_MAPK13;hsa04015_MET_MAPK14;hsa04015_PDGFRA_MAPK11;hsa04015_PDGFRA_MAPK12;hsa04015_PDGFRA_MAPK13;hsa04015_PDGFRA_MAPK14
222,hsa04015_FGFR4+FGFR4+FGFR4+FGFR4+FLT4+FLT4+FLT4+FLT4+MET+MET+MET+MET+PDGFRA+PDGFRA+PDGFRA+PDGFRA_PLCB1+PLCB2+PLCB3+PLCB4+PLCB1+PLCB2+PLCB3+PLCB4+PLCB1+PLCB2+PLCB3+PLCB4+PLCB1+PLCB2+PLCB3+PLCB4,hsa04015,FGFR4;FGFR4;FGFR4;FGFR4;FLT4;FLT4;FLT4;FLT4;MET;MET;MET;MET;PDGFRA;PDGFRA;PDGFRA;PDGFRA,PLCB1;PLCB2;PLCB3;PLCB4;PLCB1;PLCB2;PLCB3;PLCB4;PLCB1;PLCB2;PLCB3;PLCB4;PLCB1;PLCB2;PLCB3;PLCB4,hsa04015_FGFR4_PLCB1;hsa04015_FGFR4_PLCB2;hsa04015_FGFR4_PLCB3;hsa04015_FGFR4_PLCB4;hsa04015_FLT4_PLCB1;hsa04015_FLT4_PLCB2;hsa04015_FLT4_PLCB3;hsa04015_FLT4_PLCB4;hsa04015_MET_PLCB1;hsa04015_MET_PLCB2;hsa04015_MET_PLCB3;hsa04015_MET_PLCB4;hsa04015_PDGFRA_PLCB1;hsa04015_PDGFRA_PLCB2;hsa04015_PDGFRA_PLCB3;hsa04015_PDGFRA_PLCB4
